fecha,X,Y,ETIQUETA_MES,year,month
2/6/2021,-90.32278032,-0.7390434,2,2021,2
8/15/2021,-90.32268547,-0.73903877,8,2021,8
11/18/2022,-90.32266785,-0.73900281,23,2022,11
9/25/2021,-90.32268331,-0.73896958,9,2021,9
3/28/2022,-90.32268332,-0.73896953,15,2022,3
5/13/2022,-90.32268341,-0.73896944,17,2022,5
5/28/2022,-90.32268356,-0.73896928,17,2022,5
6/21/2022,-90.32275854,-0.73890303,18,2022,6
8/21/2021,-90.32274243,-0.73900478,8,2021,8
5/28/2022,-90.32283215,-0.73902323,17,2022,5
4/15/2022,-90.32282194,-0.73902867,16,2022,4
12/30/2022,-90.32282212,-0.73902791,24,2022,12
1/7/2022,-90.32281801,-0.73902716,13,2022,1
3/6/2022,-90.3228586,-0.7391086,15,2022,3
10/13/2022,-90.32279147,-0.739171,22,2022,10
7/4/2021,-90.32286654,-0.73911213,7,2021,7
10/12/2022,-90.32276869,-0.73912078,22,2022,10
3/5/2021,-90.32273267,-0.73903746,3,2021,3
8/28/2022,-90.32290293,-0.73921251,20,2022,8
3/30/2022,-90.32287894,-0.73912227,15,2022,3
6/21/2022,-90.32286837,-0.73912336,18,2022,6
10/1/2021,-90.32288715,-0.7391191,10,2021,10
2/4/2021,-90.32288869,-0.73911867,2,2021,2
1/9/2022,-90.32288867,-0.73911869,13,2022,1
1/12/2022,-90.32288936,-0.73911847,13,2022,1
4/12/2021,-90.32288989,-0.73911947,4,2021,4
7/3/2022,-90.3228913,-0.73912154,19,2022,7
1/24/2021,-90.32289131,-0.73912156,1,2021,1
8/31/2021,-90.32289131,-0.73912156,8,2021,8
5/21/2021,-90.32289131,-0.73912157,5,2021,5
2/13/2022,-90.32285364,-0.73903828,14,2022,2
3/3/2021,-90.32296037,-0.73905841,3,2021,3
8/26/2022,-90.32305434,-0.73906007,20,2022,8
1/16/2022,-90.32313414,-0.73910291,13,2022,1
6/4/2021,-90.32322461,-0.73917791,6,2021,6
12/18/2022,-90.32330022,-0.73923436,24,2022,12
1/30/2022,-90.323298,-0.73932884,13,2022,1
2/8/2021,-90.32321738,-0.7394373,2,2021,2
9/23/2021,-90.32314818,-0.7395071,9,2021,9
11/25/2022,-90.32307202,-0.73958459,23,2022,11
9/10/2022,-90.32298972,-0.73967277,21,2022,9
1/6/2021,-90.32289698,-0.73977164,1,2021,1
5/9/2022,-90.32280163,-0.73988045,17,2022,5
9/14/2021,-90.32269859,-0.73998865,9,2021,9
7/27/2022,-90.32259797,-0.74008987,19,2022,7
12/23/2021,-90.32250437,-0.74019543,12,2021,12
8/18/2021,-90.32240495,-0.74030215,8,2021,8
11/8/2022,-90.32231023,-0.74040938,23,2022,11
3/28/2022,-90.32221387,-0.74051559,15,2022,3
10/24/2022,-90.3221219,-0.74061266,22,2022,10
11/22/2022,-90.32204385,-0.74069539,23,2022,11
12/13/2021,-90.32197493,-0.74076981,12,2021,12
4/25/2022,-90.32189908,-0.74089895,16,2022,4
12/1/2022,-90.32191786,-0.74101896,24,2022,12
11/15/2022,-90.32194792,-0.74113195,23,2022,11
4/10/2021,-90.32184982,-0.74115985,4,2021,4
1/18/2022,-90.32175751,-0.74116661,13,2022,1
9/13/2022,-90.32170607,-0.74113781,21,2022,9
3/9/2021,-90.32167834,-0.74105003,3,2021,3
12/5/2022,-90.32172545,-0.74094424,24,2022,12
9/2/2022,-90.32177814,-0.74088507,21,2022,9
9/16/2021,-90.32184544,-0.7408137,9,2021,9
1/11/2021,-90.32192061,-0.74073715,1,2021,1
1/29/2021,-90.32199711,-0.74065476,1,2021,1
5/4/2021,-90.32208313,-0.74056892,5,2021,5
7/22/2022,-90.32217471,-0.74047058,19,2022,7
2/6/2021,-90.3222736,-0.74036242,2,2021,2
8/7/2022,-90.3223882,-0.74024961,20,2022,8
10/22/2022,-90.32250418,-0.74012547,22,2022,10
11/6/2021,-90.32262429,-0.73999632,11,2021,11
9/4/2021,-90.32274422,-0.7398704,9,2021,9
3/9/2021,-90.3228646,-0.73973902,3,2021,3
11/22/2022,-90.32299048,-0.73960527,23,2022,11
8/24/2021,-90.32311926,-0.73947117,8,2021,8
1/27/2022,-90.32324995,-0.73933151,13,2022,1
3/17/2021,-90.32338777,-0.73918794,3,2021,3
7/15/2022,-90.32352805,-0.73904421,19,2022,7
11/1/2022,-90.32367313,-0.73889784,23,2022,11
2/26/2022,-90.32381783,-0.73874736,14,2022,2
2/27/2022,-90.32396432,-0.73859924,14,2022,2
12/23/2022,-90.32411195,-0.73845604,24,2022,12
7/8/2022,-90.32425169,-0.73831992,19,2022,7
6/8/2021,-90.32437684,-0.73820486,6,2021,6
6/19/2021,-90.32448907,-0.73810552,6,2021,6
12/27/2021,-90.32466556,-0.7379427,12,2021,12
12/11/2022,-90.32478307,-0.73784439,24,2022,12
11/2/2022,-90.32487908,-0.737765,23,2022,11
1/29/2021,-90.32499998,-0.73767457,1,2021,1
6/19/2021,-90.32507369,-0.73761567,6,2021,6
9/3/2021,-90.32515762,-0.73753346,9,2021,9
6/16/2021,-90.32523733,-0.73744981,6,2021,6
9/22/2021,-90.32532294,-0.73735835,9,2021,9
5/5/2021,-90.32541361,-0.73726672,5,2021,5
2/22/2022,-90.32551409,-0.7371698,14,2022,2
6/1/2021,-90.32562789,-0.73706749,6,2021,6
11/17/2022,-90.32574651,-0.73696457,23,2022,11
5/8/2022,-90.32586673,-0.7368555,17,2022,5
9/28/2021,-90.32599266,-0.73674424,9,2021,9
4/29/2021,-90.32612422,-0.73662389,4,2021,4
4/7/2021,-90.32625986,-0.73650288,4,2021,4
5/26/2022,-90.32640038,-0.7363776,17,2022,5
6/9/2021,-90.32654307,-0.73625173,6,2021,6
3/19/2021,-90.32668772,-0.73612006,3,2021,3
7/13/2022,-90.32682882,-0.73598949,19,2022,7
6/6/2021,-90.32697063,-0.73585243,6,2021,6
5/13/2021,-90.32710495,-0.73570154,5,2021,5
4/30/2021,-90.32722813,-0.7355373,4,2021,4
7/2/2022,-90.32733845,-0.73535666,19,2022,7
10/27/2021,-90.32743516,-0.73516298,10,2021,10
2/25/2021,-90.32751837,-0.73495821,2,2021,2
3/12/2021,-90.32759209,-0.73474307,3,2021,3
3/23/2022,-90.32765995,-0.73453017,15,2022,3
4/22/2021,-90.32771956,-0.73431352,4,2021,4
2/18/2021,-90.32779235,-0.73408383,2,2021,2
1/28/2021,-90.32786139,-0.73385141,1,2021,1
4/25/2021,-90.32793223,-0.73361766,4,2021,4
5/15/2022,-90.32800305,-0.73338574,17,2022,5
7/8/2021,-90.32807065,-0.7331549,7,2021,7
10/22/2022,-90.32813572,-0.73294171,22,2022,10
8/19/2021,-90.32819522,-0.7327349,8,2021,8
7/3/2021,-90.32824385,-0.73254325,7,2021,7
10/29/2021,-90.32827876,-0.73236666,10,2021,10
11/3/2022,-90.32830087,-0.73219653,23,2022,11
5/21/2022,-90.32830779,-0.73203228,17,2022,5
8/2/2021,-90.32830481,-0.73187715,8,2021,8
3/11/2021,-90.32828977,-0.73172967,3,2021,3
2/24/2022,-90.32827167,-0.73157987,14,2022,2
4/3/2021,-90.328259,-0.7314212,4,2021,4
12/7/2022,-90.32825234,-0.73125204,24,2022,12
12/11/2021,-90.32824059,-0.7310788,12,2021,12
8/10/2021,-90.32822118,-0.73089025,8,2021,8
1/17/2021,-90.3281925,-0.7306949,1,2021,1
7/8/2021,-90.3281549,-0.73049527,7,2021,7
11/7/2022,-90.32810879,-0.73028864,23,2022,11
1/20/2022,-90.32806574,-0.73007222,13,2022,1
2/21/2022,-90.32802855,-0.72985066,14,2022,2
1/22/2021,-90.32799542,-0.72961901,1,2021,1
8/24/2022,-90.32796016,-0.72938061,20,2022,8
1/14/2021,-90.32792895,-0.729142,1,2021,1
6/25/2022,-90.32789792,-0.72890798,18,2022,6
3/20/2022,-90.32786436,-0.72866751,15,2022,3
3/12/2021,-90.32783047,-0.72842644,3,2021,3
3/19/2021,-90.32780777,-0.72818029,3,2021,3
5/15/2022,-90.32778392,-0.72792986,17,2022,5
11/16/2022,-90.32774424,-0.72767729,23,2022,11
10/4/2022,-90.32770437,-0.7274192,22,2022,10
8/11/2022,-90.32765865,-0.72715818,20,2022,8
6/7/2022,-90.32761872,-0.72689677,18,2022,6
3/16/2021,-90.32758018,-0.72662798,3,2021,3
9/29/2022,-90.32754546,-0.72636537,21,2022,9
5/4/2021,-90.32750617,-0.7261015,5,2021,5
10/1/2022,-90.32746141,-0.72584583,22,2022,10
1/2/2021,-90.32740713,-0.72559838,1,2021,1
4/2/2022,-90.32732761,-0.72536553,16,2022,4
3/11/2022,-90.32723113,-0.72513671,15,2022,3
12/6/2022,-90.32711111,-0.72491946,24,2022,12
11/26/2021,-90.3269737,-0.724707,11,2021,11
12/19/2021,-90.32682399,-0.72449883,12,2021,12
5/23/2022,-90.32666812,-0.72428575,17,2022,5
4/25/2022,-90.32650917,-0.72407113,16,2022,4
5/6/2022,-90.32636002,-0.72385189,17,2022,5
1/5/2022,-90.32624075,-0.7236315,13,2022,1
6/30/2021,-90.32614998,-0.72340073,6,2021,6
12/16/2021,-90.32609842,-0.72316537,12,2021,12
6/8/2022,-90.32607263,-0.72293267,18,2022,6
4/28/2022,-90.32607809,-0.72270852,16,2022,4
3/12/2021,-90.32610095,-0.72248909,3,2021,3
5/27/2022,-90.32612908,-0.72228319,17,2022,5
8/31/2021,-90.32615885,-0.72208294,8,2021,8
9/17/2021,-90.32618513,-0.72188849,9,2021,9
7/17/2021,-90.32621228,-0.72171018,7,2021,7
4/9/2022,-90.32623495,-0.72154538,16,2022,4
7/18/2021,-90.32625705,-0.72138914,7,2021,7
3/30/2021,-90.326285,-0.72123326,3,2021,3
9/23/2021,-90.32631774,-0.72107914,9,2021,9
5/16/2021,-90.32634503,-0.72092119,5,2021,5
11/12/2022,-90.32637622,-0.72076189,23,2022,11
12/30/2021,-90.32639787,-0.72059768,12,2021,12
3/6/2022,-90.32641592,-0.72042841,15,2022,3
7/29/2022,-90.32643029,-0.72025394,19,2022,7
1/18/2021,-90.32643761,-0.72007061,1,2021,1
10/23/2022,-90.32644237,-0.71989416,22,2022,10
7/28/2021,-90.3264431,-0.71971604,7,2021,7
10/18/2022,-90.32643507,-0.71953609,22,2022,10
3/13/2021,-90.32642322,-0.71935192,3,2021,3
11/17/2022,-90.32640847,-0.71917123,23,2022,11
2/20/2022,-90.32638865,-0.71898087,14,2022,2
11/4/2022,-90.32636969,-0.71878596,23,2022,11
5/20/2022,-90.32634528,-0.71858724,17,2022,5
5/2/2021,-90.3263219,-0.71838416,5,2021,5
10/18/2021,-90.32629852,-0.71817669,10,2021,10
8/5/2022,-90.3262779,-0.71796606,20,2022,8
9/26/2021,-90.32625333,-0.71775868,9,2021,9
1/4/2021,-90.32623203,-0.71754798,1,2021,1
7/29/2022,-90.32620596,-0.71733363,19,2022,7
8/28/2021,-90.32618512,-0.71712299,8,2021,8
4/12/2022,-90.3261638,-0.71692343,16,2022,4
1/12/2022,-90.32614485,-0.71673923,13,2022,1
6/11/2022,-90.32612658,-0.71657172,18,2022,6
11/4/2022,-90.3261123,-0.71641617,23,2022,11
10/7/2021,-90.32608855,-0.71608566,10,2021,10
11/7/2022,-90.32606179,-0.71591735,23,2022,11
7/20/2022,-90.32604192,-0.71574643,19,2022,7
7/14/2021,-90.32602078,-0.71556517,7,2021,7
4/13/2021,-90.32599915,-0.71537272,4,2021,4
7/3/2022,-90.32597551,-0.7151737,19,2022,7
6/3/2022,-90.32595176,-0.71496894,18,2022,6
5/13/2022,-90.32592589,-0.71475747,17,2022,5
9/5/2021,-90.32590213,-0.71453514,9,2021,9
4/29/2021,-90.3258769,-0.71431659,4,2021,4
4/1/2021,-90.32585404,-0.71409482,4,2021,4
5/27/2021,-90.32583687,-0.71387283,5,2021,5
11/30/2022,-90.32582089,-0.71364337,23,2022,11
1/16/2021,-90.32580421,-0.71341097,1,2021,1
10/3/2021,-90.32579332,-0.71317546,10,2021,10
12/22/2021,-90.32578354,-0.71293653,12,2021,12
4/17/2021,-90.32577238,-0.71269417,4,2021,4
8/3/2021,-90.325759,-0.71244488,8,2021,8
7/20/2022,-90.32574788,-0.71220101,19,2022,7
12/13/2021,-90.32573938,-0.71195553,12,2021,12
12/25/2021,-90.32573141,-0.71170679,12,2021,12
6/23/2022,-90.32571887,-0.71145154,18,2022,6
6/25/2022,-90.32570701,-0.71119997,18,2022,6
3/18/2022,-90.32569918,-0.7109463,15,2022,3
3/29/2022,-90.32568949,-0.7106917,15,2022,3
9/14/2021,-90.32567708,-0.71044352,9,2021,9
3/24/2022,-90.32566678,-0.7102025,15,2022,3
6/9/2022,-90.32565701,-0.70996227,18,2022,6
3/7/2021,-90.32564622,-0.70972616,3,2021,3
12/11/2021,-90.32563784,-0.70950211,12,2021,12
6/3/2021,-90.32563202,-0.70928526,6,2021,6
4/30/2021,-90.32562818,-0.7090765,4,2021,4
1/2/2022,-90.3256248,-0.7088662,13,2022,1
9/9/2021,-90.32562122,-0.70864558,9,2021,9
2/26/2021,-90.32561695,-0.70842751,2,2021,2
12/31/2021,-90.32560589,-0.70820283,12,2021,12
5/13/2022,-90.32558762,-0.70797362,17,2022,5
8/16/2021,-90.32556253,-0.7077394,8,2021,8
1/27/2021,-90.32554011,-0.70749997,1,2021,1
12/25/2022,-90.32552474,-0.70725845,24,2022,12
7/13/2021,-90.32550918,-0.70701151,7,2021,7
2/15/2021,-90.32549619,-0.70675305,2,2021,2
11/29/2021,-90.3254854,-0.70649797,11,2021,11
11/13/2021,-90.32547373,-0.70624332,11,2021,11
12/24/2021,-90.32546325,-0.70599521,12,2021,12
2/16/2021,-90.32546642,-0.70575609,2,2021,2
12/17/2021,-90.3254872,-0.70552208,12,2021,12
4/19/2022,-90.32551828,-0.70529515,16,2022,4
10/8/2021,-90.32556593,-0.70506086,10,2021,10
4/23/2021,-90.32562862,-0.70483228,4,2021,4
5/15/2021,-90.32570784,-0.70460238,5,2021,5
1/10/2021,-90.32579295,-0.70437344,1,2021,1
1/3/2021,-90.32588747,-0.70415601,1,2021,1
7/19/2021,-90.32598669,-0.70394827,7,2021,7
2/11/2022,-90.32608433,-0.703748,14,2022,2
1/10/2021,-90.32617662,-0.70355847,1,2021,1
8/10/2022,-90.32627034,-0.70338209,20,2022,8
7/8/2021,-90.32635554,-0.70321272,7,2021,7
9/7/2021,-90.32643587,-0.70305059,9,2021,9
2/23/2022,-90.32650819,-0.70290259,14,2022,2
5/8/2021,-90.32658335,-0.70276336,5,2021,5
7/23/2022,-90.32665657,-0.70262972,19,2022,7
10/24/2021,-90.32672139,-0.70250223,10,2021,10
4/17/2021,-90.32677917,-0.70237706,4,2021,4
9/28/2022,-90.32683803,-0.70225484,21,2022,9
12/28/2022,-90.32689353,-0.70212969,24,2022,12
6/1/2021,-90.3269469,-0.70200985,6,2021,6
3/19/2021,-90.32699541,-0.70188598,3,2021,3
5/10/2021,-90.32702722,-0.70174982,5,2021,5
11/23/2021,-90.32704406,-0.70161536,11,2021,11
8/22/2021,-90.32704839,-0.70148909,8,2021,8
5/25/2021,-90.32704338,-0.70136865,5,2021,5
9/28/2021,-90.32702729,-0.70125881,9,2021,9
2/18/2021,-90.32700844,-0.70115656,2,2021,2
5/9/2021,-90.3269826,-0.70106498,5,2021,5
11/9/2022,-90.3269285,-0.70091127,23,2022,11
12/26/2022,-90.32687301,-0.70074186,24,2022,12
11/7/2021,-90.32684627,-0.70063983,11,2021,11
8/6/2021,-90.32681314,-0.70054456,8,2021,8
8/28/2021,-90.32678185,-0.70045143,8,2021,8
7/5/2022,-90.32673012,-0.70028607,19,2022,7
5/23/2022,-90.32668716,-0.70012258,17,2022,5
8/20/2022,-90.32666915,-0.70002706,20,2022,8
8/8/2021,-90.32664627,-0.69992177,8,2021,8
6/21/2022,-90.32661004,-0.69980163,18,2022,6
2/14/2021,-90.32656075,-0.69968747,2,2021,2
12/22/2022,-90.32651094,-0.69956382,24,2022,12
7/14/2022,-90.32645935,-0.69943301,19,2022,7
8/14/2022,-90.32641128,-0.69929649,20,2022,8
7/15/2022,-90.32636042,-0.699157,19,2022,7
10/26/2021,-90.32630872,-0.69901287,10,2021,10
10/28/2022,-90.32626624,-0.69886891,22,2022,10
5/27/2021,-90.32622507,-0.69873619,5,2021,5
6/14/2021,-90.32619104,-0.69861732,6,2021,6
4/19/2021,-90.32615943,-0.69852045,4,2021,4
10/30/2022,-90.32613498,-0.69842829,22,2022,10
8/7/2022,-90.32610071,-0.69830845,20,2022,8
7/2/2022,-90.32607695,-0.69820039,19,2022,7
9/25/2022,-90.32605472,-0.69809567,21,2022,9
9/6/2022,-90.32601273,-0.69795624,21,2022,9
3/6/2021,-90.32594514,-0.69778921,3,2021,3
9/10/2022,-90.32591503,-0.69769581,21,2022,9
3/30/2021,-90.32587034,-0.6975933,3,2021,3
6/7/2021,-90.3258458,-0.69749784,6,2021,6
1/8/2021,-90.32581093,-0.69740767,1,2021,1
2/3/2021,-90.32577775,-0.69730604,2,2021,2
2/27/2022,-90.325742,-0.69720042,14,2022,2
2/14/2022,-90.32570235,-0.69709826,14,2022,2
12/3/2022,-90.32567221,-0.69699502,24,2022,12
4/27/2022,-90.32564076,-0.69689316,16,2022,4
5/27/2022,-90.32561011,-0.69678668,17,2022,5
10/22/2022,-90.32557741,-0.69667567,22,2022,10
6/14/2021,-90.32555223,-0.6965735,6,2021,6
7/18/2021,-90.32552643,-0.69646757,7,2021,7
10/29/2022,-90.32550766,-0.69635762,22,2022,10
1/21/2021,-90.32549221,-0.69624441,1,2021,1
8/2/2022,-90.32548195,-0.69613021,20,2022,8
9/25/2021,-90.32547026,-0.69603352,9,2021,9
12/1/2022,-90.32546943,-0.69585317,24,2022,12
9/17/2021,-90.32546682,-0.6956928,9,2021,9
9/14/2021,-90.32546301,-0.6955498,9,2021,9
11/18/2021,-90.32544687,-0.6953823,11,2021,11
11/9/2022,-90.32543162,-0.69529046,23,2022,11
6/16/2021,-90.32542234,-0.69518322,6,2021,6
2/23/2022,-90.32541543,-0.69508329,14,2022,2
1/11/2021,-90.32541351,-0.69498684,1,2021,1
10/15/2021,-90.32541601,-0.69481223,10,2021,10
11/28/2021,-90.3254033,-0.69465849,11,2021,11
6/20/2021,-90.32539422,-0.6945155,6,2021,6
1/11/2022,-90.32546851,-0.69442956,13,2022,1
5/25/2021,-90.32562683,-0.6944061,5,2021,5
11/20/2021,-90.32573453,-0.69440829,11,2021,11
10/12/2022,-90.32585597,-0.6944054,22,2022,10
9/1/2022,-90.32597284,-0.69439692,21,2022,9
3/18/2022,-90.32610291,-0.69439656,15,2022,3
6/10/2022,-90.32625101,-0.69439347,18,2022,6
8/7/2022,-90.32640973,-0.69438692,20,2022,8
4/7/2021,-90.32658796,-0.6943754,4,2021,4
11/29/2022,-90.32676962,-0.6943658,23,2022,11
6/18/2021,-90.32696069,-0.69435504,6,2021,6
9/4/2022,-90.32716296,-0.69434264,21,2022,9
2/15/2022,-90.32736952,-0.69433213,14,2022,2
8/2/2022,-90.32759135,-0.69432327,20,2022,8
10/15/2021,-90.32780836,-0.69432171,10,2021,10
1/23/2022,-90.32803807,-0.6943171,13,2022,1
1/26/2021,-90.32827069,-0.69432378,1,2021,1
2/10/2021,-90.3285197,-0.69433309,2,2021,2
4/12/2022,-90.32876988,-0.69435057,16,2022,4
11/4/2022,-90.32902471,-0.69436639,23,2022,11
6/29/2021,-90.32928866,-0.69438131,6,2021,6
3/11/2022,-90.32955166,-0.69440174,15,2022,3
3/30/2022,-90.32981632,-0.69441923,15,2022,3
9/18/2022,-90.3300723,-0.69444193,21,2022,9
11/3/2022,-90.33033614,-0.69444791,23,2022,11
2/10/2022,-90.3305911,-0.69446256,14,2022,2
5/15/2021,-90.3308397,-0.69448559,5,2021,5
3/4/2021,-90.33108134,-0.69450366,3,2021,3
4/4/2022,-90.3313158,-0.69451253,16,2022,4
11/28/2021,-90.33154631,-0.69450959,11,2021,11
8/23/2021,-90.33178276,-0.69448374,8,2021,8
2/16/2021,-90.33201498,-0.69444583,2,2021,2
3/18/2022,-90.3322336,-0.69440055,15,2022,3
6/4/2022,-90.33246132,-0.69432398,18,2022,6
8/4/2022,-90.33270104,-0.69424546,20,2022,8
2/24/2022,-90.33295112,-0.69415745,14,2022,2
10/13/2021,-90.3331938,-0.69406301,10,2021,10
4/14/2021,-90.33343126,-0.69396284,4,2021,4
10/28/2022,-90.33368089,-0.69384849,22,2022,10
4/6/2022,-90.33392835,-0.69373006,16,2022,4
4/16/2021,-90.33417483,-0.69361998,4,2021,4
1/11/2022,-90.3344247,-0.69351316,13,2022,1
2/22/2021,-90.334676,-0.69340666,2,2021,2
8/9/2022,-90.33493475,-0.69330107,20,2022,8
8/23/2022,-90.33518937,-0.69319742,20,2022,8
2/22/2022,-90.33544302,-0.69309146,14,2022,2
11/4/2021,-90.3356956,-0.6929861,11,2021,11
7/11/2021,-90.33595122,-0.69289192,7,2021,7
2/3/2021,-90.33621245,-0.69280048,2,2021,2
9/15/2022,-90.33647031,-0.69272846,21,2022,9
4/25/2021,-90.33672567,-0.69265971,4,2021,4
3/30/2021,-90.33698153,-0.69259717,3,2021,3
9/6/2021,-90.33723537,-0.69253752,9,2021,9
4/26/2021,-90.33749615,-0.69247379,4,2021,4
8/25/2021,-90.33775565,-0.69241312,8,2021,8
11/6/2021,-90.33800679,-0.69235165,11,2021,11
5/5/2022,-90.33824487,-0.69229748,17,2022,5
3/25/2021,-90.33847419,-0.69224532,3,2021,3
10/11/2021,-90.33868833,-0.69218991,10,2021,10
6/29/2022,-90.33888492,-0.69214066,18,2022,6
5/14/2022,-90.33905895,-0.69209307,17,2022,5
9/15/2021,-90.33922069,-0.69204802,9,2021,9
9/28/2021,-90.33935395,-0.69200933,9,2021,9
9/21/2021,-90.33947289,-0.69197804,9,2021,9
11/22/2021,-90.33956165,-0.69196401,11,2021,11
1/10/2022,-90.33970527,-0.69196515,13,2022,1
9/28/2022,-90.3397772,-0.69206975,21,2022,9
7/1/2022,-90.3398217,-0.69220856,19,2022,7
3/16/2022,-90.33989848,-0.69234708,15,2022,3
3/24/2021,-90.33996999,-0.69252801,3,2021,3
3/24/2021,-90.34002199,-0.69263114,3,2021,3
10/20/2022,-90.34008288,-0.69274372,22,2022,10
1/20/2021,-90.34014711,-0.6928558,1,2021,1
1/21/2022,-90.34020425,-0.69296765,13,2022,1
3/16/2021,-90.34024395,-0.69308046,3,2021,3
5/2/2021,-90.34024945,-0.69319591,5,2021,5
4/25/2022,-90.3402291,-0.69331494,16,2022,4
3/9/2021,-90.34018297,-0.69343013,3,2021,3
7/2/2022,-90.3401491,-0.69353886,19,2022,7
4/16/2022,-90.3401311,-0.69365011,16,2022,4
5/15/2021,-90.34013608,-0.69375884,5,2021,5
11/6/2022,-90.34015464,-0.69387031,23,2022,11
7/5/2021,-90.34019816,-0.69398285,7,2021,7
6/14/2022,-90.34023806,-0.69411086,18,2022,6
6/27/2022,-90.34028203,-0.69425139,18,2022,6
4/24/2021,-90.3403356,-0.69438846,4,2021,4
2/9/2022,-90.34038551,-0.6945299,14,2022,2
9/24/2022,-90.34043952,-0.69468193,21,2022,9
2/27/2021,-90.34048725,-0.69482816,2,2021,2
5/13/2022,-90.34053383,-0.6949812,17,2022,5
5/12/2021,-90.34059079,-0.69513954,5,2021,5
4/14/2022,-90.34065654,-0.69530558,16,2022,4
10/13/2021,-90.34072045,-0.69546831,10,2021,10
7/17/2022,-90.34078281,-0.69562821,19,2022,7
12/25/2022,-90.34084101,-0.69579281,24,2022,12
4/10/2021,-90.34089837,-0.69595788,4,2021,4
2/22/2022,-90.34096328,-0.69612953,14,2022,2
2/27/2022,-90.34103097,-0.6963094,14,2022,2
10/28/2021,-90.34110214,-0.69650087,10,2021,10
1/10/2021,-90.34118012,-0.69669981,1,2021,1
10/9/2021,-90.34125588,-0.69690604,10,2021,10
6/8/2021,-90.34132718,-0.69711641,6,2021,6
3/26/2021,-90.34139702,-0.69732301,3,2021,3
1/11/2022,-90.34147324,-0.69751957,13,2022,1
9/15/2021,-90.34154658,-0.69770853,9,2021,9
6/9/2021,-90.34161611,-0.69790434,6,2021,6
2/12/2021,-90.34168607,-0.69809923,2,2021,2
1/30/2021,-90.34175826,-0.69829661,1,2021,1
8/25/2022,-90.34183245,-0.69849804,20,2022,8
7/12/2021,-90.34190901,-0.69870944,7,2021,7
8/2/2022,-90.34198538,-0.69891693,20,2022,8
11/27/2022,-90.34206434,-0.69912265,23,2022,11
10/2/2021,-90.34214236,-0.69932833,10,2021,10
10/1/2021,-90.34221828,-0.69953379,10,2021,10
8/4/2021,-90.34229469,-0.69973879,8,2021,8
6/28/2021,-90.34237052,-0.69994024,6,2021,6
1/3/2022,-90.34244231,-0.70013982,13,2022,1
6/18/2022,-90.34251339,-0.70034049,18,2022,6
4/12/2022,-90.34257906,-0.70054587,16,2022,4
4/4/2021,-90.342638,-0.70074883,4,2021,4
12/10/2021,-90.34269327,-0.70095402,12,2021,12
4/21/2021,-90.34274841,-0.70116063,4,2021,4
6/15/2021,-90.34280454,-0.70136667,6,2021,6
3/23/2022,-90.34285304,-0.70156926,15,2022,3
11/25/2022,-90.34290654,-0.70175318,23,2022,11
12/22/2022,-90.34295795,-0.70192206,24,2022,12
2/5/2021,-90.34300111,-0.70206593,2,2021,2
5/12/2021,-90.34303806,-0.70219658,5,2021,5
6/23/2021,-90.34307053,-0.70230221,6,2021,6
3/25/2022,-90.34310341,-0.70243856,15,2022,3
3/18/2022,-90.34305598,-0.70231391,15,2022,3
4/16/2021,-90.34301768,-0.70213815,4,2021,4
4/28/2022,-90.34299067,-0.70204279,16,2022,4
2/13/2021,-90.34295762,-0.70193562,2,2021,2
12/8/2022,-90.34292378,-0.70182223,24,2022,12
10/25/2021,-90.3428857,-0.7017017,10,2021,10
8/13/2021,-90.34284986,-0.70157688,8,2021,8
8/30/2022,-90.3428153,-0.70144841,20,2022,8
8/7/2021,-90.34278114,-0.70131672,8,2021,8
12/29/2021,-90.34273782,-0.70118995,12,2021,12
1/7/2021,-90.34270156,-0.70107089,1,2021,1
6/5/2021,-90.34266262,-0.70094631,6,2021,6
12/5/2021,-90.34262637,-0.7008159,12,2021,12
4/16/2021,-90.34258209,-0.70067719,4,2021,4
10/13/2022,-90.34254315,-0.70053596,22,2022,10
3/22/2021,-90.34249729,-0.7003882,3,2021,3
1/4/2022,-90.34244957,-0.70024186,13,2022,1
12/13/2021,-90.34239519,-0.70009638,12,2021,12
6/27/2021,-90.3423368,-0.6999442,6,2021,6
5/19/2022,-90.34227796,-0.69978603,17,2022,5
9/7/2021,-90.3422196,-0.69962228,9,2021,9
7/4/2021,-90.34215782,-0.69945709,7,2021,7
2/25/2022,-90.34210214,-0.69930355,14,2022,2
8/2/2022,-90.34204174,-0.69914003,20,2022,8
1/10/2022,-90.34198196,-0.69897037,13,2022,1
8/17/2022,-90.34192245,-0.69879556,20,2022,8
3/19/2022,-90.34185503,-0.69861438,15,2022,3
1/21/2022,-90.34179201,-0.69843847,13,2022,1
10/4/2022,-90.3417254,-0.69825434,22,2022,10
2/9/2021,-90.34165751,-0.698074,2,2021,2
2/8/2022,-90.34159664,-0.69789359,14,2022,2
4/8/2021,-90.34153147,-0.6977082,4,2021,4
4/22/2021,-90.34146547,-0.69753153,4,2021,4
8/22/2022,-90.34139835,-0.6973543,20,2022,8
7/23/2021,-90.3413322,-0.69716058,7,2021,7
11/28/2022,-90.34126167,-0.69696023,23,2022,11
3/3/2022,-90.34117918,-0.69675231,15,2022,3
5/3/2022,-90.34110412,-0.69654202,17,2022,5
3/20/2022,-90.34103319,-0.6963411,15,2022,3
10/12/2022,-90.34096548,-0.69614482,22,2022,10
